timestamp,event_name,city,target_date,series_slug,question,outcome_name,implied_prob,clob_buy_price,clob_sell_price,spread,best_bid,best_ask,volume,liquidity,token_id,market_id,event_id
2026-03-11T04:27:18.867654+00:00,Highest temperature in Atlanta on March 11?,Atlanta,2026-03-11,atlanta-daily-weather,Will the highest temperature in Atlanta be between 74-75°F on March 11?,Yes,0.0075,,,,0.005,0.01,5371.606478000001,1540.27103,17035134182119886834661470670506680882380385533563170669391704428177653858200,1536943,255784
2026-03-11T04:27:18.867654+00:00,Highest temperature in Atlanta on March 11?,Atlanta,2026-03-11,atlanta-daily-weather,Will the highest temperature in Atlanta be between 74-75°F on March 11?,No,0.9925,,,,0.005,0.01,5371.606478000001,1540.27103,78862540932605892534280420673123906012059735722479116713074822297305110252119,1536943,255784
2026-03-11T04:27:18.867654+00:00,Highest temperature in Atlanta on March 11?,Atlanta,2026-03-11,atlanta-daily-weather,Will the highest temperature in Atlanta be between 76-77°F on March 11?,Yes,0.0255,,,,0.025,0.026,4579.843123,1249.91383,75725797043259820880370477869191223942469942813989218491713321752246578722792,1536944,255784
2026-03-11T04:27:18.867654+00:00,Highest temperature in Atlanta on March 11?,Atlanta,2026-03-11,atlanta-daily-weather,Will the highest temperature in Atlanta be between 76-77°F on March 11?,No,0.9745,,,,0.025,0.026,4579.843123,1249.91383,93712969164155236372084074916457164289312418897326436885298273345307887190951,1536944,255784
2026-03-11T04:27:18.867654+00:00,Highest temperature in Atlanta on March 11?,Atlanta,2026-03-11,atlanta-daily-weather,Will the highest temperature in Atlanta be between 78-79°F on March 11?,Yes,0.135,,,,0.13,0.14,2880.4668269999993,781.8691,114862024409531464446860336362536456491762203387704093780870327977887621216926,1536945,255784
2026-03-11T04:27:18.867654+00:00,Highest temperature in Atlanta on March 11?,Atlanta,2026-03-11,atlanta-daily-weather,Will the highest temperature in Atlanta be between 78-79°F on March 11?,No,0.865,0.86,0.87,-0.010000,0.13,0.14,2880.4668269999993,781.8691,49567898118635073531557732288120572324590218303665305743852579172889931943433,1536945,255784
2026-03-11T04:27:18.867654+00:00,Highest temperature in Atlanta on March 11?,Atlanta,2026-03-11,atlanta-daily-weather,Will the highest temperature in Atlanta be between 80-81°F on March 11?,Yes,0.355,,,,0.34,0.37,2545.617851,542.0466,81527869463558307796255484753020719105413854508505776417931334870796591240242,1536946,255784
2026-03-11T04:27:18.867654+00:00,Highest temperature in Atlanta on March 11?,Atlanta,2026-03-11,atlanta-daily-weather,Will the highest temperature in Atlanta be between 80-81°F on March 11?,No,0.645,,,,0.34,0.37,2545.617851,542.0466,94261122255998535899419120452599462505054294029200999389482499963737335215143,1536946,255784
2026-03-11T04:27:18.867654+00:00,Highest temperature in Atlanta on March 11?,Atlanta,2026-03-11,atlanta-daily-weather,Will the highest temperature in Atlanta be between 82-83°F on March 11?,Yes,0.355,,,,0.34,0.37,3454.1075869999995,599.942,56334253567726503782070647596922763039438809393741056191436150053671267445789,1536947,255784
2026-03-11T04:27:18.867654+00:00,Highest temperature in Atlanta on March 11?,Atlanta,2026-03-11,atlanta-daily-weather,Will the highest temperature in Atlanta be between 82-83°F on March 11?,No,0.645,,,,0.34,0.37,3454.1075869999995,599.942,8781536106384609172732551965716726568553787247715458216385668411430116288276,1536947,255784
2026-03-11T04:27:18.867654+00:00,Highest temperature in Atlanta on March 11?,Atlanta,2026-03-11,atlanta-daily-weather,Will the highest temperature in Atlanta be between 84-85°F on March 11?,Yes,0.1,,,,0.09,0.11,2498.604339999999,655.5216,71781342803117068646871878448441706142239909673040219607522616726486691955404,1536948,255784
2026-03-11T04:27:18.867654+00:00,Highest temperature in Atlanta on March 11?,Atlanta,2026-03-11,atlanta-daily-weather,Will the highest temperature in Atlanta be between 84-85°F on March 11?,No,0.9,0.89,0.91,-0.020000,0.09,0.11,2498.604339999999,655.5216,43086600150488928406954824508084864193946721645516009341920996207377326001736,1536948,255784
2026-03-11T04:27:18.867654+00:00,Highest temperature in Atlanta on March 11?,Atlanta,2026-03-11,atlanta-daily-weather,Will the highest temperature in Atlanta be 86°F or higher on March 11?,Yes,0.035,,,,0.031,0.039,3525.8085060000008,978.66437,62003421478766738897859305980635288010542112646979692726205984313004174324440,1536949,255784
2026-03-11T04:27:18.867654+00:00,Highest temperature in Atlanta on March 11?,Atlanta,2026-03-11,atlanta-daily-weather,Will the highest temperature in Atlanta be 86°F or higher on March 11?,No,0.965,,,,0.031,0.039,3525.8085060000008,978.66437,32816137394474571954228107861690396985934629142878553592858667691675547878251,1536949,255784
2026-03-11T04:27:18.867654+00:00,Highest temperature in Miami on March 11?,Miami,2026-03-11,miami-daily-weather,Will the highest temperature in Miami be between 80-81°F on March 11?,Yes,0.0665,,,,0.065,0.068,9204.444469000002,1571.20864,59829774875722031390854795143119494680509439001240397429045086976858646232977,1536953,255785
2026-03-11T04:27:18.867654+00:00,Highest temperature in Miami on March 11?,Miami,2026-03-11,miami-daily-weather,Will the highest temperature in Miami be between 80-81°F on March 11?,No,0.9335,0.929,0.935,-0.006000,0.065,0.068,9204.444469000002,1571.20864,93188813690987934881476475532756114953276119237020009296386652559579830842431,1536953,255785
2026-03-11T04:27:18.867654+00:00,Highest temperature in Miami on March 11?,Miami,2026-03-11,miami-daily-weather,Will the highest temperature in Miami be between 82-83°F on March 11?,Yes,0.345,,,,0.34,0.35,4175.151813000002,601.0948,67930559178390908873881349833014437894813633621591973385177450937070689071279,1536954,255785
2026-03-11T04:27:18.867654+00:00,Highest temperature in Miami on March 11?,Miami,2026-03-11,miami-daily-weather,Will the highest temperature in Miami be between 82-83°F on March 11?,No,0.655,,,,0.34,0.35,4175.151813000002,601.0948,5459182536725603921137796567117039733868752241246746369237292083647883100358,1536954,255785
2026-03-11T04:27:18.867654+00:00,Highest temperature in Miami on March 11?,Miami,2026-03-11,miami-daily-weather,Will the highest temperature in Miami be between 84-85°F on March 11?,Yes,0.46,,,,0.44,0.48,4656.786448000006,628.1786,46189843033227727805037813055930251003602236383752169505668248301007707950809,1536955,255785
2026-03-11T04:27:18.867654+00:00,Highest temperature in Miami on March 11?,Miami,2026-03-11,miami-daily-weather,Will the highest temperature in Miami be between 84-85°F on March 11?,No,0.54,,,,0.44,0.48,4656.786448000006,628.1786,40928321559921662846030678473267580602825471752401691671507357166175740004025,1536955,255785
2026-03-11T04:27:18.867654+00:00,Highest temperature in Miami on March 11?,Miami,2026-03-11,miami-daily-weather,Will the highest temperature in Miami be between 86-87°F on March 11?,Yes,0.105,,,,0.1,0.11,2919.9415519999993,773.2438,34949169851577273289611085355039950005140213686793185396631132824887202987466,1536956,255785
2026-03-11T04:27:18.867654+00:00,Highest temperature in Miami on March 11?,Miami,2026-03-11,miami-daily-weather,Will the highest temperature in Miami be between 86-87°F on March 11?,No,0.895,0.89,0.9,-0.010000,0.1,0.11,2919.9415519999993,773.2438,78724352776318724709208995259885763390059983412778513217010022683933995807644,1536956,255785
2026-03-11T04:27:18.867654+00:00,Highest temperature in Miami on March 11?,Miami,2026-03-11,miami-daily-weather,Will the highest temperature in Miami be between 88-89°F on March 11?,Yes,0.0105,,,,0.009,0.012,4121.5132220000005,1255.07617,46888386888771735899692818327910349205960004318091703871514488403072467193836,1536957,255785
2026-03-11T04:27:18.867654+00:00,Highest temperature in Miami on March 11?,Miami,2026-03-11,miami-daily-weather,Will the highest temperature in Miami be between 88-89°F on March 11?,No,0.9895,,,,0.009,0.012,4121.5132220000005,1255.07617,2213793956079292454454846840509445506234998321532282041171397086390342336192,1536957,255785
2026-03-11T04:27:18.867654+00:00,Highest temperature in Chicago on March 11?,Chicago,2026-03-11,chicago-daily-weather,Will the highest temperature in Chicago be 39°F or below on March 11?,Yes,0.0115,,,,0.006,0.017,16153.688523000003,1027.63657,74727674405221546578926035313476026282282234411057655089362700505410138622279,1536959,255786
2026-03-11T04:27:18.867654+00:00,Highest temperature in Chicago on March 11?,Chicago,2026-03-11,chicago-daily-weather,Will the highest temperature in Chicago be 39°F or below on March 11?,No,0.9885,,,,0.006,0.017,16153.688523000003,1027.63657,77392452078390915609232493298876694494603140085151133666730477359583804355733,1536959,255786
2026-03-11T04:27:18.867654+00:00,Highest temperature in Chicago on March 11?,Chicago,2026-03-11,chicago-daily-weather,Will the highest temperature in Chicago be between 40-41°F on March 11?,Yes,0.042,,,,0.04,0.044,9890.477909000001,590.24686,45718091696651476516689067799101477218935233950809325109209841141577730047775,1536960,255786
2026-03-11T04:27:18.867654+00:00,Highest temperature in Chicago on March 11?,Chicago,2026-03-11,chicago-daily-weather,Will the highest temperature in Chicago be between 40-41°F on March 11?,No,0.958,,,,0.04,0.044,9890.477909000001,590.24686,39974361390455282322253501457266181709123337295523065161956958365957707647884,1536960,255786
2026-03-11T04:27:18.867654+00:00,Highest temperature in Chicago on March 11?,Chicago,2026-03-11,chicago-daily-weather,Will the highest temperature in Chicago be between 42-43°F on March 11?,Yes,0.17,,,,0.15,0.19,10088.473397,646.5695,108680806099421957971458276044245195017086281070708886870238825630098999057826,1536961,255786
2026-03-11T04:27:18.867654+00:00,Highest temperature in Chicago on March 11?,Chicago,2026-03-11,chicago-daily-weather,Will the highest temperature in Chicago be between 42-43°F on March 11?,No,0.83,0.8,0.83,-0.030000,0.15,0.19,10088.473397,646.5695,54190034140862343728135634542537252827522737042684750976473292681686010536045,1536961,255786
2026-03-11T04:27:18.867654+00:00,Highest temperature in Chicago on March 11?,Chicago,2026-03-11,chicago-daily-weather,Will the highest temperature in Chicago be between 44-45°F on March 11?,Yes,0.345,,,,0.33,0.36,25158.85002899999,712.7852,58434110955580005554728580167384326121257140710400978621710673790708947932180,1536962,255786
2026-03-11T04:27:18.867654+00:00,Highest temperature in Chicago on March 11?,Chicago,2026-03-11,chicago-daily-weather,Will the highest temperature in Chicago be between 44-45°F on March 11?,No,0.655,,,,0.33,0.36,25158.85002899999,712.7852,33906361704477253787669727712618760462771125601688178148581293121095508358161,1536962,255786
2026-03-11T04:27:18.867654+00:00,Highest temperature in Chicago on March 11?,Chicago,2026-03-11,chicago-daily-weather,Will the highest temperature in Chicago be between 46-47°F on March 11?,Yes,0.235,,,,0.23,0.24,12053.298568000004,955.734,25329718886012518219441790485182282871441517020160939693412546547467267005844,1536963,255786
2026-03-11T04:27:18.867654+00:00,Highest temperature in Chicago on March 11?,Chicago,2026-03-11,chicago-daily-weather,Will the highest temperature in Chicago be between 46-47°F on March 11?,No,0.765,0.75,0.77,-0.020000,0.23,0.24,12053.298568000004,955.734,50506059723106873456800268728829116085082587124188861422654349021195402027365,1536963,255786
2026-03-11T04:27:18.867654+00:00,Highest temperature in Chicago on March 11?,Chicago,2026-03-11,chicago-daily-weather,Will the highest temperature in Chicago be between 48-49°F on March 11?,Yes,0.145,,,,0.14,0.15,9052.909489,836.9154,77201886628367281860122925901294293678931260512608849178984166638616279060699,1536964,255786
2026-03-11T04:27:18.867654+00:00,Highest temperature in Chicago on March 11?,Chicago,2026-03-11,chicago-daily-weather,Will the highest temperature in Chicago be between 48-49°F on March 11?,No,0.855,0.85,0.86,-0.010000,0.14,0.15,9052.909489,836.9154,104144142995942065864804838278064713223049332714833277526434985713106956918788,1536964,255786
2026-03-11T04:27:18.867654+00:00,Highest temperature in Chicago on March 11?,Chicago,2026-03-11,chicago-daily-weather,Will the highest temperature in Chicago be between 50-51°F on March 11?,Yes,0.0415,,,,0.037,0.046,16708.040189000014,1023.51171,47522462016015062325731710468020018340778180584541004687806025457919421616670,1536965,255786
2026-03-11T04:27:18.867654+00:00,Highest temperature in Chicago on March 11?,Chicago,2026-03-11,chicago-daily-weather,Will the highest temperature in Chicago be between 50-51°F on March 11?,No,0.9585,,,,0.037,0.046,16708.040189000014,1023.51171,46043523503838822433047837062743272909658012380549985362749968071863783324501,1536965,255786
2026-03-11T04:27:18.867654+00:00,Highest temperature in Chicago on March 11?,Chicago,2026-03-11,chicago-daily-weather,Will the highest temperature in Chicago be between 52-53°F on March 11?,Yes,0.0245,,,,0.023,0.026,22401.683036000006,1243.89788,45552631458024814139102243143834714057817867074568109788475840135151377408392,1536966,255786
2026-03-11T04:27:18.867654+00:00,Highest temperature in Chicago on March 11?,Chicago,2026-03-11,chicago-daily-weather,Will the highest temperature in Chicago be between 52-53°F on March 11?,No,0.9755,,,,0.023,0.026,22401.683036000006,1243.89788,62007086654342076351449217532466514879534924476150337470117202731727544923599,1536966,255786
2026-03-11T04:27:18.867654+00:00,Highest temperature in Chicago on March 11?,Chicago,2026-03-11,chicago-daily-weather,Will the highest temperature in Chicago be 54°F or higher on March 11?,Yes,0.022,,,,0.02,0.024,168958.47225700016,8918.80697,21714936408700941645004563377062750909987302271456192488417451479114181810359,1536967,255786
2026-03-11T04:27:18.867654+00:00,Highest temperature in Chicago on March 11?,Chicago,2026-03-11,chicago-daily-weather,Will the highest temperature in Chicago be 54°F or higher on March 11?,No,0.978,,,,0.02,0.024,168958.47225700016,8918.80697,44475044406328065811271384794912400337832648926147107540363891889204847646488,1536967,255786
2026-03-11T04:27:18.867654+00:00,Highest temperature in Ankara on March 11?,Ankara,2026-03-11,ankara-daily-weather,Will the highest temperature in Ankara be 11°C on March 11?,Yes,0.0145,,,,0.012,0.017,21468.1372,1102.67781,83793599525869334894785430464425199333623437071078063491660813064957762928378,1536973,255787
2026-03-11T04:27:18.867654+00:00,Highest temperature in Ankara on March 11?,Ankara,2026-03-11,ankara-daily-weather,Will the highest temperature in Ankara be 11°C on March 11?,No,0.9855,,,,0.012,0.017,21468.1372,1102.67781,58215704456150403539084060014187178037588386746364861819216118967180880102316,1536973,255787
2026-03-11T04:27:18.867654+00:00,Highest temperature in Ankara on March 11?,Ankara,2026-03-11,ankara-daily-weather,Will the highest temperature in Ankara be 12°C on March 11?,Yes,0.0555,,,,0.051,0.06,10668.151200999997,1364.59653,98513617278674042966766146705078785931585266027464266485312570196402746582830,1536974,255787
2026-03-11T04:27:18.867654+00:00,Highest temperature in Ankara on March 11?,Ankara,2026-03-11,ankara-daily-weather,Will the highest temperature in Ankara be 12°C on March 11?,No,0.9445,0.942,0.949,-0.007000,0.051,0.06,10668.151200999997,1364.59653,64627001407125482687233386595630094327877862770631441349248177172448871446867,1536974,255787
2026-03-11T04:27:18.867654+00:00,Highest temperature in Ankara on March 11?,Ankara,2026-03-11,ankara-daily-weather,Will the highest temperature in Ankara be 13°C on March 11?,Yes,0.15,,,,0.14,0.16,6300.336101000001,1110.6596,25247292855086908806631358947809290706791187675141022178926663618486102332671,1536975,255787
2026-03-11T04:27:18.867654+00:00,Highest temperature in Ankara on March 11?,Ankara,2026-03-11,ankara-daily-weather,Will the highest temperature in Ankara be 13°C on March 11?,No,0.85,0.84,0.86,-0.020000,0.14,0.16,6300.336101000001,1110.6596,12069963729258471535352362607154931550413997259515801638941417565427167503159,1536975,255787
2026-03-11T04:27:18.867654+00:00,Highest temperature in Ankara on March 11?,Ankara,2026-03-11,ankara-daily-weather,Will the highest temperature in Ankara be 14°C or higher on March 11?,Yes,0.79,0.79,0.8,-0.010000,0.78,0.8,6628.560520000003,657.7765,105549694233364505399108530074150926276235525897423957135520362483766538244954,1536976,255787
2026-03-11T04:27:18.867654+00:00,Highest temperature in Ankara on March 11?,Ankara,2026-03-11,ankara-daily-weather,Will the highest temperature in Ankara be 14°C or higher on March 11?,No,0.21,,,,0.78,0.8,6628.560520000003,657.7765,7129048617346639135405109806346136878138195647772916742082743151947065421586,1536976,255787
2026-03-11T04:27:18.867654+00:00,Highest temperature in Wellington on March 11?,Wellington,2026-03-11,wellington-daily-weather,Will the highest temperature in Wellington be 18°C on March 11?,Yes,0.959,,,,0.951,0.967,15179.320351999993,303.27892,43893479103299845014262856585144800674312975036851089485120644696593670662481,1536982,255788
2026-03-11T04:27:18.867654+00:00,Highest temperature in Wellington on March 11?,Wellington,2026-03-11,wellington-daily-weather,Will the highest temperature in Wellington be 18°C on March 11?,No,0.041,,,,0.951,0.967,15179.320351999993,303.27892,44272765978144662052888032240554551903754460293012701228076958531375503859324,1536982,255788
2026-03-11T04:27:18.867654+00:00,Highest temperature in Wellington on March 11?,Wellington,2026-03-11,wellington-daily-weather,Will the highest temperature in Wellington be 19°C on March 11?,Yes,0.035,,,,0.032,0.038,11865.477708999993,609.30271,95596049311619986793208833719469362429348385680508945269647336254487784599817,1536983,255788
2026-03-11T04:27:18.867654+00:00,Highest temperature in Wellington on March 11?,Wellington,2026-03-11,wellington-daily-weather,Will the highest temperature in Wellington be 19°C on March 11?,No,0.965,,,,0.032,0.038,11865.477708999993,609.30271,12599896030528263583098387697729905689401060043285417592908228027254557350420,1536983,255788
2026-03-11T04:27:18.867654+00:00,Highest temperature in Wellington on March 11?,Wellington,2026-03-11,wellington-daily-weather,Will the highest temperature in Wellington be 21°C or higher on March 11?,Yes,0.006,,,,0.004,0.008,11195.329121000002,800.44013,92216461086681975137067287397276632748178305262725123347497388309535411655774,1536985,255788
2026-03-11T04:27:18.867654+00:00,Highest temperature in Wellington on March 11?,Wellington,2026-03-11,wellington-daily-weather,Will the highest temperature in Wellington be 21°C or higher on March 11?,No,0.994,,,,0.004,0.008,11195.329121000002,800.44013,40908576273183816169778442868808309856863201560543348721452576067567783453190,1536985,255788
2026-03-11T04:27:18.867654+00:00,Highest temperature in Lucknow on March 11?,Lucknow,2026-03-11,lucknow-daily-weather,Will the highest temperature in Lucknow be 37°C or below on March 11?,Yes,0.992,,,,0.991,0.993,6100.035363999996,1779.38457,27982649270702330760225968808745137127008376936403434702197516763377513015307,1536986,255789
2026-03-11T04:27:18.867654+00:00,Highest temperature in Lucknow on March 11?,Lucknow,2026-03-11,lucknow-daily-weather,Will the highest temperature in Lucknow be 37°C or below on March 11?,No,0.008,,,,0.991,0.993,6100.035363999996,1779.38457,9984450187881309400359758040972417937634830254476723445229478051428397000737,1536986,255789
2026-03-11T04:27:18.867654+00:00,Highest temperature in Lucknow on March 11?,Lucknow,2026-03-11,lucknow-daily-weather,Will the highest temperature in Lucknow be 38°C on March 11?,Yes,0.0065,,,,0.005,0.008,2237.088294,570.53567,45573522914436961752075767928025636540262689450141137645857923666212013116133,1536987,255789
2026-03-11T04:27:18.867654+00:00,Highest temperature in Lucknow on March 11?,Lucknow,2026-03-11,lucknow-daily-weather,Will the highest temperature in Lucknow be 38°C on March 11?,No,0.9935,,,,0.005,0.008,2237.088294,570.53567,47083442300722884310362660931078106693014707433488838615520764446276539248666,1536987,255789
2026-03-11T04:27:18.867654+00:00,Highest temperature in Munich on March 11?,Munich,2026-03-11,munich-daily-weather,Will the highest temperature in Munich be 11°C on March 11?,Yes,0.008,,,,0.004,0.012,1504.3170449999998,1050.54834,37893171544396378966235256954084686620671617821147196459772256005710335915846,1536996,255790
2026-03-11T04:27:18.867654+00:00,Highest temperature in Munich on March 11?,Munich,2026-03-11,munich-daily-weather,Will the highest temperature in Munich be 11°C on March 11?,No,0.992,,,,0.004,0.012,1504.3170449999998,1050.54834,29569552498496096514934204748972350098551311622828283772180291572998013805404,1536996,255790
2026-03-11T04:27:18.867654+00:00,Highest temperature in Munich on March 11?,Munich,2026-03-11,munich-daily-weather,Will the highest temperature in Munich be 12°C on March 11?,Yes,0.0115,,,,0.011,0.012,983.8788109999998,719.6413,55490868274251466195557699879201722368561456488977102321854595900042534834485,1536997,255790
2026-03-11T04:27:18.867654+00:00,Highest temperature in Munich on March 11?,Munich,2026-03-11,munich-daily-weather,Will the highest temperature in Munich be 12°C on March 11?,No,0.9885,,,,0.011,0.012,983.8788109999998,719.6413,24718104956918248101094315110273915878152416043969160567702630069094879944364,1536997,255790
2026-03-11T04:27:18.867654+00:00,Highest temperature in Munich on March 11?,Munich,2026-03-11,munich-daily-weather,Will the highest temperature in Munich be 13°C on March 11?,Yes,0.115,,,,0.1,0.13,1921.221962,466.4879,36393924868606660146673294749090278812528657487036309000480879300881894695911,1536998,255790
2026-03-11T04:27:18.867654+00:00,Highest temperature in Munich on March 11?,Munich,2026-03-11,munich-daily-weather,Will the highest temperature in Munich be 13°C on March 11?,No,0.885,0.87,0.9,-0.030000,0.1,0.13,1921.221962,466.4879,94997659828600651363124755438414737902509732434013791273327827647472787648415,1536998,255790
2026-03-11T04:27:18.867654+00:00,Highest temperature in Munich on March 11?,Munich,2026-03-11,munich-daily-weather,Will the highest temperature in Munich be 14°C on March 11?,Yes,0.355,,,,0.34,0.37,1385.9656419999997,443.0672,30926708878568969769908196140844852695863110121188590201934063718865256488382,1536999,255790
2026-03-11T04:27:18.867654+00:00,Highest temperature in Munich on March 11?,Munich,2026-03-11,munich-daily-weather,Will the highest temperature in Munich be 14°C on March 11?,No,0.645,,,,0.34,0.37,1385.9656419999997,443.0672,15548739196894863005605216726119406210394057665830623907866037331907594675653,1536999,255790
2026-03-11T04:27:18.867654+00:00,Highest temperature in Munich on March 11?,Munich,2026-03-11,munich-daily-weather,Will the highest temperature in Munich be 15°C on March 11?,Yes,0.37,,,,0.36,0.38,1059.174443,484.0018,67174863806885264453987360265964550192314055177426523579148254933765621552286,1537000,255790
2026-03-11T04:27:18.867654+00:00,Highest temperature in Munich on March 11?,Munich,2026-03-11,munich-daily-weather,Will the highest temperature in Munich be 15°C on March 11?,No,0.63,,,,0.36,0.38,1059.174443,484.0018,3755047340030122311239140452460025573016238309281763736214131376903243980017,1537000,255790
2026-03-11T04:27:18.867654+00:00,Highest temperature in Munich on March 11?,Munich,2026-03-11,munich-daily-weather,Will the highest temperature in Munich be 16°C on March 11?,Yes,0.15,,,,0.14,0.16,1138.5778899999998,439.5886,111338861538019581680805769364341557802613520886821508438363836814938380082057,1537001,255790
2026-03-11T04:27:18.867654+00:00,Highest temperature in Munich on March 11?,Munich,2026-03-11,munich-daily-weather,Will the highest temperature in Munich be 16°C on March 11?,No,0.85,0.84,0.86,-0.020000,0.14,0.16,1138.5778899999998,439.5886,88723724359768536786738743788122326935825198918253608701264442977723910242932,1537001,255790
2026-03-11T04:27:18.867654+00:00,Highest temperature in Munich on March 11?,Munich,2026-03-11,munich-daily-weather,Will the highest temperature in Munich be 17°C on March 11?,Yes,0.021,,,,0.012,0.03,2550.8326600000005,567.63337,94951555558453547784965130221539430627520321178350222491902153013032129723262,1537002,255790
2026-03-11T04:27:18.867654+00:00,Highest temperature in Munich on March 11?,Munich,2026-03-11,munich-daily-weather,Will the highest temperature in Munich be 17°C on March 11?,No,0.979,,,,0.012,0.03,2550.8326600000005,567.63337,6794601045730125645243791630461861285539479278739520387120187844223380830630,1537002,255790
2026-03-11T04:27:18.867654+00:00,Highest temperature in Munich on March 11?,Munich,2026-03-11,munich-daily-weather,Will the highest temperature in Munich be 18°C or higher on March 11?,Yes,0.012,,,,0.005,0.019,3342.271776,714.11836,48358439352215934580249134443654348823832261714307854814004889104425770751527,1537003,255790
2026-03-11T04:27:18.867654+00:00,Highest temperature in Munich on March 11?,Munich,2026-03-11,munich-daily-weather,Will the highest temperature in Munich be 18°C or higher on March 11?,No,0.988,,,,0.005,0.019,3342.271776,714.11836,57506900784026591001490253067061491898349350521752673061382114507679800450973,1537003,255790
2026-03-11T04:27:18.867654+00:00,Highest temperature in Tel Aviv on March 11?,Tel Aviv,2026-03-11,tel-aviv-daily-weather,Will the highest temperature in Tel Aviv be 19°C on March 11?,Yes,0.0085,,,,0.003,0.014,96.44,904.28046,85326777509441880016191171042170156090890242204111020172652742695988552658531,1537007,255791
2026-03-11T04:27:18.867654+00:00,Highest temperature in Tel Aviv on March 11?,Tel Aviv,2026-03-11,tel-aviv-daily-weather,Will the highest temperature in Tel Aviv be 19°C on March 11?,No,0.9915,,,,0.003,0.014,96.44,904.28046,91947228632033507032117370802633012534239339897140087142448254661204676808589,1537007,255791
2026-03-11T04:27:18.867654+00:00,Highest temperature in Tel Aviv on March 11?,Tel Aviv,2026-03-11,tel-aviv-daily-weather,Will the highest temperature in Tel Aviv be 20°C on March 11?,Yes,0.028,,,,0.026,0.03,990.6318699999999,642.76943,74183181526549086500328378412829390904326309862034248186280339261531377960747,1537008,255791
2026-03-11T04:27:18.867654+00:00,Highest temperature in Tel Aviv on March 11?,Tel Aviv,2026-03-11,tel-aviv-daily-weather,Will the highest temperature in Tel Aviv be 20°C on March 11?,No,0.972,,,,0.026,0.03,990.6318699999999,642.76943,58568648496613674824105152992116562755514314768823810263221787103755813335928,1537008,255791
2026-03-11T04:27:18.867654+00:00,Highest temperature in Tel Aviv on March 11?,Tel Aviv,2026-03-11,tel-aviv-daily-weather,Will the highest temperature in Tel Aviv be 21°C on March 11?,Yes,0.08,,,,0.07,0.09,660.56548,585.4364,28039274601775827397742300415054023123868511086250533344991423525410502788659,1537009,255791
2026-03-11T04:27:18.867654+00:00,Highest temperature in Tel Aviv on March 11?,Tel Aviv,2026-03-11,tel-aviv-daily-weather,Will the highest temperature in Tel Aviv be 21°C on March 11?,No,0.92,0.92,0.93,-0.010000,0.07,0.09,660.56548,585.4364,99878099034424834691471539490334420776535178771295780919009268772420957281216,1537009,255791
2026-03-11T04:27:18.867654+00:00,Highest temperature in Tel Aviv on March 11?,Tel Aviv,2026-03-11,tel-aviv-daily-weather,Will the highest temperature in Tel Aviv be 22°C on March 11?,Yes,0.38,,,,0.34,0.42,166.53695299999998,263.516,22884563112690150810509116762297349289119848234471550170193213207250250801826,1537010,255791
2026-03-11T04:27:18.867654+00:00,Highest temperature in Tel Aviv on March 11?,Tel Aviv,2026-03-11,tel-aviv-daily-weather,Will the highest temperature in Tel Aviv be 22°C on March 11?,No,0.62,,,,0.34,0.42,166.53695299999998,263.516,44450450377203588671501316770829678761578883362644989357993337459523926654991,1537010,255791
2026-03-11T04:27:18.867654+00:00,Highest temperature in Tel Aviv on March 11?,Tel Aviv,2026-03-11,tel-aviv-daily-weather,Will the highest temperature in Tel Aviv be 23°C on March 11?,Yes,0.265,,,,0.25,0.28,87.40012,506.3567,99293197774004792346542151391259900803702637133410962038959871609082602324366,1537011,255791
2026-03-11T04:27:18.867654+00:00,Highest temperature in Tel Aviv on March 11?,Tel Aviv,2026-03-11,tel-aviv-daily-weather,Will the highest temperature in Tel Aviv be 23°C on March 11?,No,0.735,0.72,0.75,-0.030000,0.25,0.28,87.40012,506.3567,46803702231667398663766721109748664870197834260324066178503434273134920505885,1537011,255791
2026-03-11T04:27:18.867654+00:00,Highest temperature in Tel Aviv on March 11?,Tel Aviv,2026-03-11,tel-aviv-daily-weather,Will the highest temperature in Tel Aviv be 24°C or higher on March 11?,Yes,0.225,,,,0.2,0.25,309.835412,350.3301,79331916163300568598524363098297490431814480543639363212048962408341173142441,1537012,255791
2026-03-11T04:27:18.867654+00:00,Highest temperature in Tel Aviv on March 11?,Tel Aviv,2026-03-11,tel-aviv-daily-weather,Will the highest temperature in Tel Aviv be 24°C or higher on March 11?,No,0.775,0.75,0.8,-0.050000,0.2,0.25,309.835412,350.3301,106253265631769569126426995060817302795188306571359156464064651362177056311243,1537012,255791
2026-03-11T04:27:18.867654+00:00,Highest temperature in Tokyo on March 11?,Tokyo,2026-03-11,tokyo-daily-weather,Will the highest temperature in Tokyo be 9°C on March 11?,Yes,0.225,,,,0.2,0.25,4056.7381920000003,472.6758,39574685361969614226143325752509442420581385463154703865583949714655983664689,1537017,255792
2026-03-11T04:27:18.867654+00:00,Highest temperature in Tokyo on March 11?,Tokyo,2026-03-11,tokyo-daily-weather,Will the highest temperature in Tokyo be 9°C on March 11?,No,0.775,0.74,0.77,-0.030000,0.2,0.25,4056.7381920000003,472.6758,66442296024403029284265038085218777086636011375975120475813954227317020265118,1537017,255792
