exit_ts,slug,asset,tf,entry_price,exit_price,shares,cost,pnl,won,exit_reason,entry_ts
2026-03-21T07:28:06.510131+00:00,eth-updown-15m-1774077300,ETH,15m,0.935,0.99,10.0,9.350000000000001,0.6499999999999986,True,auto_resolved,2026-03-21T07:25:07.771303+00:00
2026-03-21T08:14:05.600117+00:00,eth-updown-15m-1774080000,ETH,15m,0.915,0.925,10.0,9.15,0.09999999999999964,True,profit_lock,2026-03-21T08:11:42.215283+00:00
2026-03-21T08:42:10.794716+00:00,btc-updown-15m-1774081800,BTC,15m,0.945,0.955,10.0,9.45,0.09999999999999964,True,profit_lock,2026-03-21T08:36:02.362822+00:00
2026-03-21T08:42:11.533655+00:00,eth-updown-15m-1774081800,ETH,15m,0.905,0.975,11.0,9.955,0.7699999999999996,True,profit_lock,2026-03-21T08:36:02.362822+00:00
2026-03-21T09:12:23.296739+00:00,eth-updown-15m-1774083600,ETH,15m,0.905,0.965,11.0,9.955,0.6600000000000001,True,profit_lock,2026-03-21T09:05:24.986173+00:00
2026-03-21T09:44:02.120585+00:00,btc-updown-15m-1774085400,BTC,15m,0.915,0.99,10.0,9.15,0.8499999999999996,True,auto_resolved,2026-03-21T09:40:24.431591+00:00
2026-03-21T09:48:33.934272+00:00,ethereum-up-or-down-march-21-2026-5am-et,ETH,1h,0.935,0.968,11.0,10.285,0.36299999999999955,True,profit_lock,2026-03-21T09:40:24.431591+00:00
2026-03-21T09:52:04.060933+00:00,ethereum-up-or-down-march-21-2026-5am-et,ETH,1h,0.968,0.9735,11.0,10.648,0.06050000000000111,True,profit_lock,2026-03-21T09:48:32.234303+00:00
2026-03-21T10:42:41.071580+00:00,eth-updown-15m-1774089000,ETH,15m,0.925,0.965,10.0,9.25,0.40000000000000036,True,profit_lock,2026-03-21T10:39:35.755866+00:00
2026-03-21T10:43:50.322768+00:00,btc-updown-15m-1774089000,BTC,15m,0.935,0.655,10.0,9.350000000000001,-2.8000000000000007,False,stop_loss,2026-03-21T10:41:59.913790+00:00
2026-03-21T11:27:04.557398+00:00,eth-updown-15m-1774091700,ETH,15m,0.93,0.955,10.0,9.3,0.24999999999999822,True,profit_lock,2026-03-21T11:22:26.686887+00:00
2026-03-21T11:48:18.094531+00:00,xrp-up-or-down-march-21-2026-7am-et,XRP,1h,0.905,0.925,11.0,9.955,0.22000000000000064,True,profit_lock,2026-03-21T11:45:50.556144+00:00
2026-03-21T11:53:31.125519+00:00,ethereum-up-or-down-march-21-2026-7am-et,ETH,1h,0.965,0.9855,10.0,9.65,0.20500000000000007,True,profit_lock,2026-03-21T11:45:50.556144+00:00
2026-03-21T11:53:31.803986+00:00,xrp-up-or-down-march-21-2026-7am-et,XRP,1h,0.925,0.985,10.0,9.25,0.5999999999999996,True,profit_lock,2026-03-21T11:48:16.408236+00:00
2026-03-21T12:13:59.094718+00:00,btc-updown-15m-1774094400,BTC,15m,0.975,0.985,10.0,9.75,0.25,True,auto_resolved,2026-03-21T12:11:36.750192+00:00
2026-03-21T12:27:39.890540+00:00,xrp-updown-15m-1774095300,XRP,15m,0.905,0.99,11.0,9.955,0.9350000000000005,True,target,2026-03-21T12:25:17.018102+00:00
2026-03-21T12:48:15.296831+00:00,xrp-up-or-down-march-21-2026-8am-et,XRP,1h,0.925,0.975,10.0,9.25,0.5,True,profit_lock,2026-03-21T12:39:32.570985+00:00
2026-03-21T12:48:16.011444+00:00,bitcoin-up-or-down-march-21-2026-8am-et,BTC,1h,0.915,0.967,12.0,10.98,0.6239999999999988,True,profit_lock,2026-03-21T12:40:12.394857+00:00
2026-03-21T12:52:23.883356+00:00,bitcoin-up-or-down-march-21-2026-8am-et,BTC,1h,0.967,0.979,11.0,10.637,0.13199999999999967,True,profit_lock,2026-03-21T12:48:13.704638+00:00
2026-03-21T13:57:38.893655+00:00,eth-updown-15m-1774100700,ETH,15m,0.915,0.595,10.0,9.15,-9.15,False,auto_resolved,2026-03-21T13:54:03.862713+00:00
2026-03-21T13:57:39.415498+00:00,xrp-updown-15m-1774100700,XRP,15m,0.935,0.965,10.0,9.350000000000001,0.29999999999999893,True,profit_lock,2026-03-21T13:54:42.600579+00:00
2026-03-21T14:11:57.113162+00:00,btc-updown-15m-1774101600,BTC,15m,0.965,0.99,10.0,9.65,0.34999999999999964,True,auto_resolved,2026-03-21T14:09:31.410030+00:00
2026-03-21T14:11:57.391501+00:00,eth-updown-15m-1774101600,ETH,15m,0.965,0.99,10.0,9.65,0.34999999999999964,True,auto_resolved,2026-03-21T14:09:31.410030+00:00
2026-03-21T14:48:24.521522+00:00,ethereum-up-or-down-march-21-2026-10am-et,ETH,1h,0.92,0.9715,10.0,9.200000000000001,0.5149999999999988,True,profit_lock,2026-03-21T14:14:12.446002+00:00
2026-03-21T14:48:25.244112+00:00,bitcoin-up-or-down-march-21-2026-10am-et,BTC,1h,0.905,0.945,12.0,10.86,0.4800000000000004,True,profit_lock,2026-03-21T14:38:03.982122+00:00
2026-03-21T14:53:42.328173+00:00,ethereum-up-or-down-march-21-2026-10am-et,ETH,1h,0.9715,0.2855,10.0,9.715,-6.86,False,stop_loss,2026-03-21T14:48:22.178602+00:00
2026-03-21T14:53:43.005866+00:00,bitcoin-up-or-down-march-21-2026-10am-et,BTC,1h,0.945,0.215,12.0,11.34,-8.76,False,stop_loss,2026-03-21T14:48:22.178602+00:00
2026-03-21T23:10:31.276443+00:00,94844051458161093758408644748213964911062272689244334591279755394311450989118,ORPHAN,?,0,0.99,7.085863,6.9299669281369995,0.08503744186300022,True,target,
2026-03-22T01:47:00.340847+00:00,32877728229253329027329636082000638918329218780414503302794994633349393481502,ORPHAN,?,0,0.99,8.516128,7.919990523872,0.5109761961280004,True,target,
2026-03-23T00:22:27.919053+00:00,13672616500740907439334224950031595107695516739958899907150526237744083737909,ORPHAN,?,0,0.99,7.0,6.93,0.0,True,target,
2026-03-23T00:39:27.488034+00:00,78766565665006011843192774302897731367783297972818011538107321774452309351547,ORPHAN,?,0,0.99,7.159089,6.929990992911001,0.15750711708899878,True,target,
2026-03-23T00:53:38.466361+00:00,44275565770714875080879274616146823263867752323981250588764546140725552216643,ORPHAN,?,0,0.99,7.99862,7.918633799999999,0.0,True,target,
2026-03-23T15:43:07.160696+00:00,36522252518196221292774949921985562727054833159996326779557325206989886269480,ORPHAN,?,0,0.99,7.192346,6.929997987304,0.19042455269600023,True,target,
2026-03-23T22:00:02.198465+00:00,94336873214768894660146491226187194067630589214794457381824562468892455371332,ORPHAN,?,0,0.99,6.6,5.9399999999999995,0.5940000000000003,True,target,
2026-03-23T23:11:10.947051+00:00,20566905327571374728051160042774582606623666578463800877201166748539861420997,ORPHAN,?,0,0.99,6.387085,5.939982662915,0.3832314870850002,True,target,
2026-03-24T00:08:11.692663+00:00,1421592761821212311389600912962457612848636675876077694454441235092479677134,ORPHAN,?,0,0.99,6.45652,5.93999194348,0.4519628565200007,True,target,
2026-03-24T00:45:03.473241+00:00,63385009162113992791902764519974524692441433935920553317266479074095500393368,ORPHAN,?,0,0.99,6.387085,5.939982662915,0.3832314870850002,True,target,
2026-03-24T00:47:53.326882+00:00,54040793702755773114825566903063607420011507184604466416432809138170957187145,ORPHAN,?,0,0.99,6.319133,5.939978700867,0.3159629691329995,True,target,
2026-03-24T01:27:14.354330+00:00,eth-updown-15m-1774314900,ETH,15m,0.905,0.935,11.0,9.955,0.33000000000000007,True,profit_lock,2026-03-24T01:23:36.916859+00:00
2026-03-24T01:27:15.050722+00:00,btc-updown-15m-1774314900,BTC,15m,0.955,0.965,10.0,9.549999999999999,0.10000000000000142,True,profit_lock,2026-03-24T01:24:16.765199+00:00
2026-03-24T01:57:34.997059+00:00,btc-updown-15m-1774316700,BTC,15m,0.905,0.975,11.0,9.955,0.7699999999999996,True,profit_lock,2026-03-24T01:52:49.304894+00:00
2026-03-24T01:57:35.202817+00:00,eth-updown-15m-1774316700,ETH,15m,0.945,0.99,10.0,9.45,0.5500000000000007,True,auto_resolved,2026-03-24T01:53:28.574671+00:00
2026-03-24T02:02:07.648452+00:00,102502851890861126350429337628311144214383722023007274920853294603045461110299,ORPHAN,?,0,0.99,11.2268,10.889996,0.2245360000000005,True,target,
2026-03-24T02:27:07.339187+00:00,xrp-updown-15m-1774318500,XRP,15m,0.975,0.983,10.0,9.75,0.25,True,auto_resolved,2026-03-24T02:23:37.058975+00:00
2026-03-24T03:48:13.308181+00:00,xrp-up-or-down-march-23-2026-11pm-et,XRP,1h,0.91,0.975,10.0,9.1,0.6500000000000004,True,profit_lock,2026-03-24T03:44:07.573109+00:00
2026-03-24T03:51:43.423870+00:00,xrp-up-or-down-march-23-2026-11pm-et,XRP,1h,0.975,0.983,10.0,9.75,0.08000000000000007,True,profit_lock,2026-03-24T03:48:11.049013+00:00
2026-03-24T03:58:12.364237+00:00,xrp-updown-15m-1774323900,XRP,15m,0.95,0.975,10.0,9.5,0.25,True,profit_lock,2026-03-24T03:56:18.906280+00:00
2026-03-24T03:58:12.903917+00:00,eth-updown-15m-1774323900,ETH,15m,0.945,0.985,10.0,9.45,0.40000000000000036,True,profit_lock,2026-03-24T03:56:18.906280+00:00
2026-03-24T03:59:21.627131+00:00,btc-updown-15m-1774323900,BTC,15m,0.91,0.905,10.0,9.1,-0.049999999999998934,False,expiring,2026-03-24T03:55:39.441855+00:00
2026-03-24T04:12:31.697152+00:00,eth-updown-15m-1774324800,ETH,15m,0.925,0.984,10.0,9.25,0.5899999999999999,True,profit_lock,2026-03-24T04:07:13.795349+00:00
2026-03-24T04:12:32.263352+00:00,btc-updown-15m-1774324800,BTC,15m,0.915,0.969,10.0,9.15,0.5399999999999991,True,profit_lock,2026-03-24T04:07:53.206027+00:00
2026-03-24T05:27:40.532362+00:00,xrp-updown-15m-1774329300,XRP,15m,0.94,0.99,10.0,9.399999999999999,0.6000000000000014,True,auto_resolved,2026-03-24T05:19:41.689295+00:00
2026-03-24T05:43:18.386203+00:00,btc-updown-15m-1774330200,BTC,15m,0.905,0.99,11.0,9.955,0.9350000000000005,True,target,2026-03-24T05:39:34.337163+00:00
2026-03-24T05:43:52.806985+00:00,eth-updown-15m-1774330200,ETH,15m,0.945,0.99,10.0,9.45,0.5500000000000007,True,auto_resolved,2026-03-24T05:39:34.337163+00:00
2026-03-24T05:43:53.332443+00:00,xrp-updown-15m-1774330200,XRP,15m,0.93,0.975,10.0,9.3,0.4499999999999993,True,profit_lock,2026-03-24T05:40:23.583828+00:00
2026-03-24T05:47:52.007574+00:00,xrp-up-or-down-march-24-2026-1am-et,XRP,1h,0.925,0.99,10.0,9.25,0.6500000000000004,True,target,2026-03-24T05:37:47.625966+00:00
2026-03-24T06:14:27.737098+00:00,eth-updown-15m-1774332000,ETH,15m,0.905,0.83,11.0,9.955,-0.8250000000000011,False,expiring,2026-03-24T06:09:51.062558+00:00
2026-03-24T06:29:13.877630+00:00,xrp-updown-15m-1774332900,XRP,15m,0.945,0.845,10.0,9.45,-1.0,False,expiring,2026-03-24T06:23:29.491650+00:00
2026-03-24T06:42:29.745437+00:00,eth-updown-15m-1774333800,ETH,15m,0.9,0.965,11.0,9.9,0.7149999999999999,True,profit_lock,2026-03-24T06:37:46.490825+00:00
2026-03-24T06:48:10.506610+00:00,ethereum-up-or-down-march-24-2026-2am-et,ETH,1h,0.915,0.9755,13.0,11.895,0.7865000000000002,True,profit_lock,2026-03-24T06:35:27.213985+00:00
2026-03-24T06:48:11.248059+00:00,bitcoin-up-or-down-march-24-2026-2am-et,BTC,1h,0.915,0.955,17.0,15.555,0.6799999999999997,True,profit_lock,2026-03-24T06:41:48.589083+00:00
2026-03-24T07:12:13.421755+00:00,xrp-updown-15m-1774335600,XRP,15m,0.96,0.985,10.0,9.6,0.25,True,profit_lock,2026-03-24T07:07:25.614667+00:00
2026-03-24T07:12:13.934152+00:00,eth-updown-15m-1774335600,ETH,15m,0.945,0.985,10.0,9.45,0.40000000000000036,True,profit_lock,2026-03-24T07:07:25.614667+00:00
2026-03-24T07:12:14.490499+00:00,btc-updown-15m-1774335600,BTC,15m,0.925,0.975,10.0,9.25,0.5,True,profit_lock,2026-03-24T07:07:25.614667+00:00
2026-03-24T07:48:05.755652+00:00,ethereum-up-or-down-march-24-2026-3am-et,ETH,1h,0.905,0.952,13.0,11.765,0.6109999999999989,True,profit_lock,2026-03-24T07:13:54.891516+00:00
2026-03-24T07:48:06.471504+00:00,bitcoin-up-or-down-march-24-2026-3am-et,BTC,1h,0.905,0.9865,17.0,15.385,1.3855000000000022,True,profit_lock,2026-03-24T07:17:57.330449+00:00
2026-03-24T07:48:07.176163+00:00,xrp-up-or-down-march-24-2026-3am-et,XRP,1h,0.91,0.9895,10.0,9.1,0.7949999999999999,True,profit_lock,2026-03-24T07:23:40.128985+00:00
2026-03-24T07:49:23.271224+00:00,24132039535340362222254351625449231878885863263909810583459774203486593957011,ORPHAN,?,0,0.99,1.182715,1.0820245584750001,0.08886329152499983,True,target,
2026-03-24T07:49:58.220115+00:00,ethereum-up-or-down-march-24-2026-3am-et,ETH,1h,0.952,0.9735,12.0,11.424,0.2580000000000009,True,profit_lock,2026-03-24T07:48:04.134601+00:00
2026-03-24T07:52:15.055490+00:00,18209277236331880284087410734088840936746663685799895635366968969795907400995,ORPHAN,?,0,0.99,1.460016,1.412239896432,0.03317594356799991,True,target,
2026-03-24T08:42:04.045723+00:00,eth-updown-15m-1774341000,ETH,15m,0.945,0.955,10.0,9.45,0.09999999999999964,True,profit_lock,2026-03-24T08:37:54.882354+00:00
2026-03-24T08:42:04.588439+00:00,btc-updown-15m-1774341000,BTC,15m,0.925,0.945,10.0,9.25,0.1999999999999993,True,profit_lock,2026-03-24T08:38:33.632177+00:00
2026-03-24T09:24:34.114878+00:00,btc-updown-15m-1774343700,BTC,15m,0.905,0.805,11.0,9.955,-1.0999999999999996,False,stop_loss,2026-03-24T09:22:11.607820+00:00
2026-03-24T09:29:17.309015+00:00,xrp-updown-15m-1774343700,XRP,15m,0.955,0.985,10.0,9.549999999999999,0.3000000000000007,True,profit_lock,2026-03-24T09:26:15.874522+00:00
2026-03-24T09:29:17.828361+00:00,eth-updown-15m-1774343700,ETH,15m,0.945,0.99,10.0,9.45,0.45000000000000107,True,target,2026-03-24T09:26:55.543458+00:00
2026-03-24T09:48:12.080732+00:00,bitcoin-up-or-down-march-24-2026-5am-et,BTC,1h,0.915,0.9805,18.0,16.47,1.179000000000002,True,profit_lock,2026-03-24T09:42:16.927759+00:00
2026-03-24T09:49:22.204933+00:00,ethereum-up-or-down-march-24-2026-5am-et,ETH,1h,0.925,0.955,11.0,10.175,0.3299999999999983,True,profit_lock,2026-03-24T09:45:11.360509+00:00
2026-03-24T09:50:01.941723+00:00,xrp-up-or-down-march-24-2026-5am-et,XRP,1h,0.91,0.96,10.0,9.1,0.5,True,profit_lock,2026-03-24T09:47:31.341483+00:00
2026-03-24T09:51:44.893209+00:00,ethereum-up-or-down-march-24-2026-5am-et,ETH,1h,0.955,0.965,11.0,10.504999999999999,0.11000000000000121,True,profit_lock,2026-03-24T09:49:20.645629+00:00
2026-03-24T09:57:29.066056+00:00,xrp-updown-15m-1774345500,XRP,15m,0.955,0.98,10.0,9.549999999999999,0.45000000000000107,True,auto_resolved,2026-03-24T09:55:41.336848+00:00
2026-03-24T10:43:18.618114+00:00,eth-updown-15m-1774348200,ETH,15m,0.905,0.975,11.0,9.955,1.045,True,auto_resolved,2026-03-24T10:40:23.331324+00:00
2026-03-24T10:45:34.403996+00:00,55337170848654902974322748245903748730750765212338195301468092224670247446215,ORPHAN,?,0,0.99,10.99895,10.778971,0.10998950000000107,True,target,
2026-03-24T11:39:34.743155+00:00,xrp-updown-15m-1774351800,XRP,15m,0.965,0.99,10.0,9.65,0.34999999999999964,True,auto_resolved,2026-03-24T11:37:41.002397+00:00
2026-03-24T11:39:35.274931+00:00,eth-updown-15m-1774351800,ETH,15m,0.915,0.99,10.0,9.15,0.75,True,target,2026-03-24T11:37:41.002397+00:00
2026-03-24T11:39:36.182264+00:00,12763490498514992433280826786364961937170113930925370250163493463652989811977,ORPHAN,?,0,0.99,9.99904,9.7990592,0.09999040000000115,True,target,
2026-03-24T11:48:11.941381+00:00,ethereum-up-or-down-march-24-2026-7am-et,ETH,1h,0.915,0.9595,10.0,9.15,0.8499999999999996,True,auto_resolved,2026-03-24T11:41:51.407448+00:00
2026-03-24T11:48:12.879039+00:00,102595273658929169324809255393517196951868909684393205898610207157339090942052,ORPHAN,?,0,0.99,37.914883,35.639952105117004,1.8957820648830008,True,target,
2026-03-24T11:59:05.586591+00:00,ethereum-up-or-down-march-24-2026-7am-et,ETH,1h,0.9825,0.963,11.0,10.807500000000001,-0.21450000000000102,False,expiring,2026-03-24T11:49:55.368592+00:00
2026-03-24T12:02:28.998922+00:00,52024366640113252143981754961647423432301670541040708920867102520605978437331,ORPHAN,?,0,0.99,9.99799,9.7980302,0.09997990000000101,True,target,
2026-03-24T12:59:18.500342+00:00,xrp-updown-15m-1774356300,XRP,15m,0.925,0.9,10.0,9.25,-0.25,False,expiring,2026-03-24T12:54:00.489697+00:00
2026-03-24T12:59:19.250134+00:00,btc-updown-15m-1774356300,BTC,15m,0.915,0.895,10.0,9.15,-0.20000000000000107,False,expiring,2026-03-24T12:54:00.489697+00:00
2026-03-24T14:17:32.023669+00:00,btc-updown-15m-1774360800,BTC,15m,0.925,0.01,10.0,9.25,-9.25,False,auto_resolved,2026-03-24T14:08:18.381729+00:00
2026-03-24T14:58:21.002795+00:00,xrp-updown-15m-1774363500,XRP,15m,0.925,0.95,10.0,9.25,0.25,True,profit_lock,2026-03-24T14:55:58.087245+00:00
2026-03-24T18:27:44.254498+00:00,eth-updown-15m-1774376100,ETH,15m,0.93,0.99,10.0,9.3,0.6999999999999993,True,auto_resolved,2026-03-24T18:25:22.135455+00:00
2026-03-24T18:39:55.239269+00:00,btc-updown-15m-1774377000,BTC,15m,0.955,0.99,10.0,9.549999999999999,0.3500000000000014,True,target,2026-03-24T18:38:06.655825+00:00
2026-03-24T18:42:13.331025+00:00,eth-updown-15m-1774377000,ETH,15m,0.925,0.955,10.0,9.25,0.29999999999999893,True,profit_lock,2026-03-24T18:37:27.337700+00:00
2026-03-24T18:48:28.070107+00:00,ethereum-up-or-down-march-24-2026-2pm-et,ETH,1h,0.925,0.975,13.0,12.025,0.6499999999999986,True,profit_lock,2026-03-24T18:33:19.725590+00:00
2026-03-24T18:48:28.778848+00:00,bitcoin-up-or-down-march-24-2026-2pm-et,BTC,1h,0.915,0.9775,17.0,15.555,1.0625,True,profit_lock,2026-03-24T18:33:19.725590+00:00
2026-03-24T18:49:47.625351+00:00,ethereum-up-or-down-march-24-2026-2pm-et,ETH,1h,0.975,0.9755,10.0,9.75,0.005000000000000782,True,profit_lock,2026-03-24T18:49:07.259966+00:00
2026-03-24T18:53:17.063488+00:00,bitcoin-up-or-down-march-24-2026-2pm-et,BTC,1h,0.9775,0.99,16.0,15.64,0.1999999999999993,True,target,2026-03-24T18:48:26.048084+00:00
2026-03-24T18:53:17.637349+00:00,ethereum-up-or-down-march-24-2026-2pm-et,ETH,1h,0.9755,0.99,10.0,9.755,0.14499999999999957,True,target,2026-03-24T18:49:46.266194+00:00
2026-03-24T19:12:08.883328+00:00,xrp-updown-15m-1774378800,XRP,15m,0.915,0.97,10.0,9.15,0.5499999999999989,True,profit_lock,2026-03-24T19:07:58.016714+00:00
2026-03-24T19:12:09.574886+00:00,eth-updown-15m-1774378800,ETH,15m,0.915,0.975,10.0,9.15,0.5999999999999996,True,profit_lock,2026-03-24T19:07:58.016714+00:00
2026-03-24T20:37:58.253092+00:00,xrp-up-or-down-march-24-2026-4pm-et,XRP,1h,0.965,0.99,10.0,9.65,0.25,True,target,2026-03-24T20:22:57.934619+00:00
2026-03-24T20:38:33.606675+00:00,ethereum-up-or-down-march-24-2026-4pm-et,ETH,1h,0.975,0.99,11.0,10.725,0.16500000000000092,True,target,2026-03-24T20:23:37.459090+00:00
2026-03-24T20:43:38.717155+00:00,bitcoin-up-or-down-march-24-2026-4pm-et,BTC,1h,0.965,0.99,17.0,16.405,0.42499999999999716,True,target,2026-03-24T20:23:37.459090+00:00
2026-03-24T22:14:11.553475+00:00,eth-updown-15m-1774389600,ETH,15m,0.955,0.99,10.0,9.549999999999999,0.45000000000000107,True,auto_resolved,2026-03-24T22:11:47.821083+00:00
2026-03-24T23:13:54.549213+00:00,eth-updown-15m-1774393200,ETH,15m,0.925,0.985,10.0,9.25,0.75,True,auto_resolved,2026-03-24T23:10:23.339320+00:00
2026-03-24T23:27:09.177576+00:00,eth-updown-15m-1774394100,ETH,15m,0.93,0.99,10.0,9.3,0.6999999999999993,True,auto_resolved,2026-03-24T23:25:20.293321+00:00
2026-03-24T23:27:43.671876+00:00,xrp-updown-15m-1774394100,XRP,15m,0.935,0.985,10.0,9.350000000000001,0.4999999999999982,True,profit_lock,2026-03-24T23:23:32.103914+00:00
2026-03-24T23:43:49.254328+00:00,ethereum-up-or-down-march-24-2026-7pm-et,ETH,1h,0.925,0.99,11.0,10.175,0.7149999999999999,True,target,2026-03-24T23:27:42.206665+00:00
2026-03-24T23:48:22.942316+00:00,bitcoin-up-or-down-march-24-2026-7pm-et,BTC,1h,0.905,0.975,15.0,13.575000000000001,1.049999999999999,True,profit_lock,2026-03-24T23:27:42.206665+00:00
2026-03-24T23:48:23.633429+00:00,xrp-up-or-down-march-24-2026-7pm-et,XRP,1h,0.905,0.961,11.0,9.955,0.6159999999999997,True,profit_lock,2026-03-24T23:33:32.537976+00:00
2026-03-24T23:53:36.411146+00:00,xrp-up-or-down-march-24-2026-7pm-et,XRP,1h,0.961,0.987,10.0,9.61,0.2599999999999998,True,profit_lock,2026-03-24T23:48:20.530664+00:00
2026-03-24T23:55:53.841215+00:00,11687870738917565302590840932102657673090207231740582902370016835624419792989,ORPHAN,?,0,0.99,1.509422,1.424590974178,0.06973680582200004,True,target,
2026-03-25T00:42:11.901782+00:00,eth-updown-15m-1774398600,ETH,15m,0.935,0.985,10.0,9.350000000000001,0.6499999999999986,True,auto_resolved,2026-03-25T00:37:18.517963+00:00
2026-03-25T00:48:33.426421+00:00,bitcoin-up-or-down-march-24-2026-8pm-et,BTC,1h,0.915,0.988,19.0,17.385,1.386999999999997,True,profit_lock,2026-03-25T00:37:18.517963+00:00
2026-03-25T00:48:34.153427+00:00,xrp-up-or-down-march-24-2026-8pm-et,XRP,1h,0.915,0.9805,10.0,9.15,0.6549999999999994,True,profit_lock,2026-03-25T00:39:45.687946+00:00
2026-03-25T00:48:35.196112+00:00,ethereum-up-or-down-march-24-2026-8pm-et,ETH,1h,0.955,0.965,10.0,9.549999999999999,0.10000000000000142,True,profit_lock,2026-03-25T00:43:19.120841+00:00
2026-03-25T00:49:50.729329+00:00,ethereum-up-or-down-march-24-2026-8pm-et,ETH,1h,0.965,0.966,13.0,12.545,0.0129999999999999,True,profit_lock,2026-03-25T00:48:31.396239+00:00
2026-03-25T00:50:30.577042+00:00,54906019639329472939729064741763969917712191067725359099369029859770804041615,ORPHAN,?,0,0.99,1.00029,0.9302697,0.06001739999999989,True,target,
2026-03-25T00:55:01.834161+00:00,ethereum-up-or-down-march-24-2026-8pm-et,ETH,1h,0.966,0.9815,13.0,12.558,0.20150000000000112,True,profit_lock,2026-03-25T00:49:49.284550+00:00
2026-03-25T02:42:35.670560+00:00,btc-updown-15m-1774405800,BTC,15m,0.935,0.975,10.0,9.350000000000001,0.3999999999999986,True,profit_lock,2026-03-25T02:37:51.674091+00:00
2026-03-25T02:43:10.067063+00:00,eth-updown-15m-1774405800,ETH,15m,0.935,0.99,10.0,9.350000000000001,0.5499999999999989,True,target,2026-03-25T02:39:38.798544+00:00
2026-03-25T02:57:21.702691+00:00,ethereum-up-or-down-march-24-2026-10pm-et,ETH,1h,0.905,0.125,14.0,12.67,-10.92,False,stop_loss,2026-03-25T02:47:06.188525+00:00
2026-03-25T03:42:32.207651+00:00,xrp-updown-15m-1774409400,XRP,15m,0.95,0.965,10.0,9.5,0.15000000000000036,True,profit_lock,2026-03-25T03:38:23.081292+00:00
2026-03-25T03:48:32.899046+00:00,bitcoin-up-or-down-march-24-2026-11pm-et,BTC,1h,0.945,0.9895,21.0,19.845,0.9345000000000034,True,profit_lock,2026-03-25T03:38:23.081292+00:00
2026-03-25T03:50:11.576406+00:00,xrp-up-or-down-march-24-2026-11pm-et,XRP,1h,0.945,0.965,10.0,9.45,0.20000000000000107,True,profit_lock,2026-03-25T03:47:53.383438+00:00
2026-03-25T03:58:00.220123+00:00,xrp-updown-15m-1774410300,XRP,15m,0.945,0.98,10.0,9.45,0.5500000000000007,True,auto_resolved,2026-03-25T03:55:39.038661+00:00
2026-03-25T04:12:08.327656+00:00,btc-updown-15m-1774411200,BTC,15m,0.905,0.99,11.0,9.955,1.045,True,auto_resolved,2026-03-25T04:07:54.779900+00:00
2026-03-25T04:12:08.849252+00:00,xrp-updown-15m-1774411200,XRP,15m,0.9,0.975,11.0,9.9,0.8249999999999993,True,profit_lock,2026-03-25T04:07:54.779900+00:00
2026-03-25T04:12:09.377668+00:00,eth-updown-15m-1774411200,ETH,15m,0.925,0.985,10.0,9.25,0.5999999999999996,True,profit_lock,2026-03-25T04:09:47.095174+00:00
2026-03-25T04:57:45.177637+00:00,xrp-updown-15m-1774413900,XRP,15m,0.915,0.99,10.0,9.15,0.8499999999999996,True,auto_resolved,2026-03-25T04:55:23.940181+00:00
2026-03-25T05:12:04.458803+00:00,eth-updown-15m-1774414800,ETH,15m,0.975,0.99,10.0,9.75,0.15000000000000036,True,target,2026-03-25T05:09:36.277624+00:00
2026-03-25T05:12:04.970493+00:00,xrp-updown-15m-1774414800,XRP,15m,0.955,0.985,10.0,9.549999999999999,0.3000000000000007,True,profit_lock,2026-03-25T05:09:36.277624+00:00
2026-03-25T05:48:18.783668+00:00,bitcoin-up-or-down-march-25-2026-1am-et,BTC,1h,0.915,0.978,20.0,18.3,1.259999999999998,True,profit_lock,2026-03-25T05:33:24.928537+00:00
2026-03-25T05:48:19.506143+00:00,ethereum-up-or-down-march-25-2026-1am-et,ETH,1h,0.915,0.9765,10.0,9.15,0.6150000000000002,True,profit_lock,2026-03-25T05:39:47.147913+00:00
2026-03-25T05:49:37.037545+00:00,xrp-up-or-down-march-25-2026-1am-et,XRP,1h,0.945,0.96,10.0,9.45,0.15000000000000036,True,profit_lock,2026-03-25T05:33:24.928537+00:00
2026-03-25T05:53:39.628317+00:00,bitcoin-up-or-down-march-25-2026-1am-et,BTC,1h,0.978,0.989,19.0,18.582,0.20899999999999963,True,profit_lock,2026-03-25T05:48:17.259885+00:00
2026-03-25T05:53:40.642790+00:00,ethereum-up-or-down-march-25-2026-1am-et,ETH,1h,0.9765,0.984,10.0,9.765,0.07499999999999929,True,profit_lock,2026-03-25T05:48:17.259885+00:00
2026-03-25T05:53:41.372998+00:00,xrp-up-or-down-march-25-2026-1am-et,XRP,1h,0.96,0.975,10.0,9.6,0.15000000000000036,True,profit_lock,2026-03-25T05:49:35.448028+00:00
2026-03-25T05:55:56.859944+00:00,95932648246400261546301864458420202236762548714293253011606014901423890614048,ORPHAN,?,0,0.99,2.062955,1.9756796257700002,0.06664582422999965,True,target,
2026-03-25T06:25:25.783105+00:00,eth-updown-15m-1774419300,ETH,15m,0.97,0.99,10.0,9.7,0.3000000000000007,True,auto_resolved,2026-03-25T06:23:00.062059+00:00
2026-03-25T06:48:18.108195+00:00,xrp-up-or-down-march-25-2026-2am-et,XRP,1h,0.925,0.975,11.0,10.175,0.5499999999999989,True,profit_lock,2026-03-25T06:37:32.195827+00:00
