resolved_timestamp,event_slug,series_slug,asset,timeframe,market_type,threshold_price,winning_outcome
2026-03-10T05:00:00Z,xrp-updown-5m-1773117300,xrp-up-or-down-5m,XRP,5m,up_down,,Up
2026-03-10T05:00:00Z,eth-updown-15m-1773117000,eth-up-or-down-15m,ETH,15m,up_down,,Up
2026-03-10T05:00:00Z,sol-updown-15m-1773117000,sol-up-or-down-15m,SOL,15m,up_down,,Up
2026-03-10T05:00:00Z,btc-updown-5m-1773117600,btc-up-or-down-5m,BTC,5m,up_down,,Down
2026-03-10T05:00:00Z,btc-updown-15m-1773117000,btc-up-or-down-15m,BTC,15m,up_down,,Up
2026-03-10T05:00:00Z,sol-updown-5m-1773117600,sol-up-or-down-5m,SOL,5m,up_down,,Down
2026-03-10T05:00:00Z,eth-updown-5m-1773117600,eth-up-or-down-5m,ETH,5m,up_down,,Up
2026-03-10T05:00:00Z,xrp-updown-5m-1773117600,xrp-up-or-down-5m,XRP,5m,up_down,,Down
2026-03-10T05:00:00Z,xrp-updown-15m-1773117000,xrp-up-or-down-15m,XRP,15m,up_down,,Up
2026-03-10T05:00:00Z,xrp-updown-5m-1773117900,xrp-up-or-down-5m,XRP,5m,up_down,,Down
2026-03-10T05:00:00Z,eth-updown-5m-1773117900,eth-up-or-down-5m,ETH,5m,up_down,,Up
2026-03-10T05:00:00Z,btc-updown-5m-1773117900,btc-up-or-down-5m,BTC,5m,up_down,,Up
2026-03-10T05:00:00Z,sol-updown-5m-1773117900,sol-up-or-down-5m,SOL,5m,up_down,,Up
2026-03-10T05:00:00Z,xrp-updown-5m-1773118200,xrp-up-or-down-5m,XRP,5m,up_down,,Up
2026-03-10T05:00:00Z,sol-updown-5m-1773118200,sol-up-or-down-5m,SOL,5m,up_down,,Up
2026-03-10T05:00:00Z,btc-updown-5m-1773118200,btc-up-or-down-5m,BTC,5m,up_down,,Down
2026-03-10T05:00:00Z,eth-updown-5m-1773118200,eth-up-or-down-5m,ETH,5m,up_down,,Down
2026-03-10T05:30:10Z,xrp-updown-15m-1773118800,xrp-up-or-down-15m,XRP,15m,up_down,,Up
2026-03-10T05:30:10Z,eth-updown-15m-1773118800,eth-up-or-down-15m,ETH,15m,up_down,,Up
2026-03-10T05:30:10Z,eth-updown-5m-1773119400,eth-up-or-down-5m,ETH,5m,up_down,,Up
2026-03-10T05:30:10Z,sol-updown-5m-1773119400,sol-up-or-down-5m,SOL,5m,up_down,,Up
2026-03-10T05:30:10Z,sol-updown-15m-1773118800,sol-up-or-down-15m,SOL,15m,up_down,,Up
2026-03-10T05:30:10Z,btc-updown-5m-1773119400,btc-up-or-down-5m,BTC,5m,up_down,,Down
2026-03-10T05:30:10Z,xrp-updown-5m-1773119400,xrp-up-or-down-5m,XRP,5m,up_down,,Down
2026-03-10T05:30:10Z,btc-updown-15m-1773118800,btc-up-or-down-15m,BTC,15m,up_down,,Up
2026-03-10T05:30:10Z,sol-updown-5m-1773119700,sol-up-or-down-5m,SOL,5m,up_down,,Up
2026-03-10T05:30:10Z,btc-updown-5m-1773119700,btc-up-or-down-5m,BTC,5m,up_down,,Up
2026-03-10T05:30:10Z,xrp-updown-5m-1773119700,xrp-up-or-down-5m,XRP,5m,up_down,,Up
2026-03-10T05:30:10Z,eth-updown-5m-1773119700,eth-up-or-down-5m,ETH,5m,up_down,,Up
2026-03-10T05:30:10Z,sol-updown-5m-1773120000,sol-up-or-down-5m,SOL,5m,up_down,,Down
2026-03-10T05:30:10Z,btc-updown-5m-1773120000,btc-up-or-down-5m,BTC,5m,up_down,,Down
2026-03-10T05:30:10Z,eth-updown-5m-1773120000,eth-up-or-down-5m,ETH,5m,up_down,,Down
2026-03-10T05:30:10Z,xrp-updown-5m-1773120000,xrp-up-or-down-5m,XRP,5m,up_down,,Down
2026-03-10T05:30:10Z,sol-updown-15m-1773117900,sol-up-or-down-15m,SOL,15m,up_down,,Up
2026-03-10T05:30:10Z,sol-updown-5m-1773118500,sol-up-or-down-5m,SOL,5m,up_down,,Up
2026-03-10T05:30:10Z,eth-updown-5m-1773118500,eth-up-or-down-5m,ETH,5m,up_down,,Up
2026-03-10T05:30:10Z,eth-updown-15m-1773117900,eth-up-or-down-15m,ETH,15m,up_down,,Up
2026-03-10T05:30:10Z,xrp-updown-15m-1773117900,xrp-up-or-down-15m,XRP,15m,up_down,,Up
2026-03-10T05:46:39Z,xrp-updown-5m-1773120300,xrp-up-or-down-5m,XRP,5m,up_down,,Down
2026-03-10T05:46:39Z,eth-updown-15m-1773119700,eth-up-or-down-15m,ETH,15m,up_down,,Down
2026-03-10T05:46:39Z,btc-updown-15m-1773119700,btc-up-or-down-15m,BTC,15m,up_down,,Down
2026-03-10T05:46:39Z,sol-updown-5m-1773120300,sol-up-or-down-5m,SOL,5m,up_down,,Up
2026-03-10T05:46:39Z,btc-updown-5m-1773120300,btc-up-or-down-5m,BTC,5m,up_down,,Down
2026-03-10T05:46:39Z,xrp-updown-15m-1773119700,xrp-up-or-down-15m,XRP,15m,up_down,,Down
2026-03-10T05:46:39Z,eth-updown-5m-1773120300,eth-up-or-down-5m,ETH,5m,up_down,,Down
2026-03-10T05:46:39Z,sol-updown-15m-1773119700,sol-up-or-down-15m,SOL,15m,up_down,,Up
2026-03-10T05:46:39Z,eth-updown-5m-1773120600,eth-up-or-down-5m,ETH,5m,up_down,,Up
2026-03-10T05:46:39Z,xrp-updown-5m-1773120600,xrp-up-or-down-5m,XRP,5m,up_down,,Up
2026-03-10T05:46:39Z,btc-updown-5m-1773120600,btc-up-or-down-5m,BTC,5m,up_down,,Up
2026-03-10T05:46:39Z,sol-updown-5m-1773120600,sol-up-or-down-5m,SOL,5m,up_down,,Up
2026-03-10T05:46:39Z,xrp-updown-5m-1773120900,xrp-up-or-down-5m,XRP,5m,up_down,,Down
2026-03-10T05:46:39Z,sol-updown-5m-1773120900,sol-up-or-down-5m,SOL,5m,up_down,,Down
2026-03-10T05:46:39Z,eth-updown-5m-1773120900,eth-up-or-down-5m,ETH,5m,up_down,,Down
2026-03-10T05:46:39Z,btc-updown-5m-1773120900,btc-up-or-down-5m,BTC,5m,up_down,,Down
2026-03-10T05:46:39Z,ethereum-up-or-down-march-9-11pm-et,eth-up-or-down-hourly,ETH,1h,up_down,,Down
2026-03-10T05:46:39Z,xrp-up-or-down-march-9-11pm-et,xrp-up-or-down-hourly,XRP,1h,up_down,,Down
2026-03-10T05:46:39Z,bitcoin-up-or-down-march-9-11pm-et,btc-up-or-down-hourly,BTC,1h,up_down,,Down
2026-03-10T05:46:39Z,btc-updown-5m-1773118500,btc-up-or-down-5m,BTC,5m,up_down,,Up
2026-03-10T05:46:39Z,xrp-updown-5m-1773118500,xrp-up-or-down-5m,XRP,5m,up_down,,Up
2026-03-10T05:46:39Z,btc-updown-15m-1773117900,btc-up-or-down-15m,BTC,15m,up_down,,Up
2026-03-10T06:03:09Z,sol-updown-15m-1773120600,sol-up-or-down-15m,SOL,15m,up_down,,Down
2026-03-10T06:03:09Z,eth-updown-5m-1773121200,eth-up-or-down-5m,ETH,5m,up_down,,Down
2026-03-10T06:03:09Z,sol-updown-5m-1773121200,sol-up-or-down-5m,SOL,5m,up_down,,Down
2026-03-10T06:03:09Z,xrp-updown-5m-1773121200,xrp-up-or-down-5m,XRP,5m,up_down,,Up
2026-03-10T06:03:09Z,eth-updown-15m-1773120600,eth-up-or-down-15m,ETH,15m,up_down,,Down
2026-03-10T06:03:09Z,btc-updown-5m-1773121200,btc-up-or-down-5m,BTC,5m,up_down,,Down
2026-03-10T06:03:09Z,xrp-updown-15m-1773120600,xrp-up-or-down-15m,XRP,15m,up_down,,Down
2026-03-10T06:03:09Z,btc-updown-15m-1773120600,btc-up-or-down-15m,BTC,15m,up_down,,Down
2026-03-10T06:03:09Z,btc-updown-5m-1773121500,btc-up-or-down-5m,BTC,5m,up_down,,Up
2026-03-10T06:03:09Z,xrp-updown-5m-1773121500,xrp-up-or-down-5m,XRP,5m,up_down,,Down
2026-03-10T06:03:09Z,eth-updown-5m-1773121500,eth-up-or-down-5m,ETH,5m,up_down,,Up
2026-03-10T06:03:09Z,sol-updown-5m-1773121500,sol-up-or-down-5m,SOL,5m,up_down,,Down
2026-03-10T06:03:09Z,eth-updown-5m-1773121800,eth-up-or-down-5m,ETH,5m,up_down,,Up
2026-03-10T06:03:09Z,sol-updown-5m-1773121800,sol-up-or-down-5m,SOL,5m,up_down,,Up
2026-03-10T06:03:09Z,xrp-updown-5m-1773121800,xrp-up-or-down-5m,XRP,5m,up_down,,Down
2026-03-10T06:03:09Z,btc-updown-5m-1773121800,btc-up-or-down-5m,BTC,5m,up_down,,Up
2026-03-10T06:03:09Z,btc-updown-5m-1773122100,btc-up-or-down-5m,BTC,5m,up_down,,Up
2026-03-10T06:03:09Z,eth-updown-5m-1773122100,eth-up-or-down-5m,ETH,5m,up_down,,Up
2026-03-10T06:03:09Z,eth-updown-15m-1773121500,eth-up-or-down-15m,ETH,15m,up_down,,Up
2026-03-10T06:03:09Z,sol-updown-15m-1773121500,sol-up-or-down-15m,SOL,15m,up_down,,Down
2026-03-10T06:03:09Z,xrp-updown-5m-1773122100,xrp-up-or-down-5m,XRP,5m,up_down,,Down
2026-03-10T06:03:09Z,btc-updown-15m-1773121500,btc-up-or-down-15m,BTC,15m,up_down,,Up
2026-03-10T06:03:09Z,xrp-updown-15m-1773121500,xrp-up-or-down-15m,XRP,15m,up_down,,Down
2026-03-10T06:03:09Z,sol-updown-5m-1773122100,sol-up-or-down-5m,SOL,5m,up_down,,Down
2026-03-10T06:03:09Z,eth-updown-5m-1773118800,eth-up-or-down-5m,ETH,5m,up_down,,Up
2026-03-10T06:03:09Z,sol-updown-5m-1773118800,sol-up-or-down-5m,SOL,5m,up_down,,Up
2026-03-10T06:03:09Z,xrp-updown-5m-1773118800,xrp-up-or-down-5m,XRP,5m,up_down,,Up
2026-03-10T06:03:09Z,btc-updown-5m-1773118800,btc-up-or-down-5m,BTC,5m,up_down,,Up
2026-03-10T06:03:09Z,eth-updown-5m-1773119100,eth-up-or-down-5m,ETH,5m,up_down,,Down
2026-03-10T06:03:09Z,sol-updown-5m-1773119100,sol-up-or-down-5m,SOL,5m,up_down,,Down
2026-03-10T06:30:22Z,sol-updown-15m-1773122400,sol-up-or-down-15m,SOL,15m,up_down,,Down
2026-03-10T06:30:22Z,btc-updown-5m-1773123000,btc-up-or-down-5m,BTC,5m,up_down,,Down
2026-03-10T06:30:22Z,btc-updown-15m-1773122400,btc-up-or-down-15m,BTC,15m,up_down,,Down
2026-03-10T06:30:22Z,eth-updown-5m-1773123000,eth-up-or-down-5m,ETH,5m,up_down,,Down
2026-03-10T06:30:22Z,sol-updown-5m-1773123000,sol-up-or-down-5m,SOL,5m,up_down,,Down
2026-03-10T06:30:22Z,eth-updown-15m-1773122400,eth-up-or-down-15m,ETH,15m,up_down,,Down
2026-03-10T06:30:22Z,xrp-updown-15m-1773122400,xrp-up-or-down-15m,XRP,15m,up_down,,Down
2026-03-10T06:30:22Z,xrp-updown-5m-1773123000,xrp-up-or-down-5m,XRP,5m,up_down,,Down
2026-03-10T06:30:22Z,sol-updown-5m-1773123300,sol-up-or-down-5m,SOL,5m,up_down,,Down
2026-03-10T06:30:22Z,eth-updown-5m-1773123300,eth-up-or-down-5m,ETH,5m,up_down,,Down
2026-03-10T06:30:22Z,xrp-updown-5m-1773123300,xrp-up-or-down-5m,XRP,5m,up_down,,Down
2026-03-10T06:30:22Z,btc-updown-5m-1773123300,btc-up-or-down-5m,BTC,5m,up_down,,Down
2026-03-10T06:30:22Z,eth-updown-5m-1773123600,eth-up-or-down-5m,ETH,5m,up_down,,Up
2026-03-10T06:30:22Z,xrp-updown-5m-1773123600,xrp-up-or-down-5m,XRP,5m,up_down,,Up
2026-03-10T06:30:22Z,btc-updown-5m-1773123600,btc-up-or-down-5m,BTC,5m,up_down,,Up
2026-03-10T06:30:22Z,sol-updown-5m-1773123600,sol-up-or-down-5m,SOL,5m,up_down,,Up
2026-03-10T06:30:22Z,bitcoin-up-or-down-march-10-12am-et,btc-up-or-down-hourly,BTC,1h,up_down,,Up
2026-03-10T06:30:22Z,ethereum-up-or-down-march-10-12am-et,eth-up-or-down-hourly,ETH,1h,up_down,,Up
2026-03-10T06:30:22Z,btc-updown-5m-1773119100,btc-up-or-down-5m,BTC,5m,up_down,,Down
2026-03-10T06:30:22Z,xrp-updown-5m-1773119100,xrp-up-or-down-5m,XRP,5m,up_down,,Up
2026-03-10T06:30:22Z,sol-updown-5m-1773122400,sol-up-or-down-5m,SOL,5m,up_down,,Down
2026-03-10T07:01:11Z,xrp-updown-5m-1773124800,xrp-up-or-down-5m,XRP,5m,up_down,,Down
2026-03-10T07:01:11Z,sol-updown-15m-1773124200,sol-up-or-down-15m,SOL,15m,up_down,,Down
2026-03-10T07:01:11Z,sol-updown-5m-1773124800,sol-up-or-down-5m,SOL,5m,up_down,,Down
2026-03-10T07:01:11Z,eth-updown-5m-1773124800,eth-up-or-down-5m,ETH,5m,up_down,,Down
2026-03-10T07:01:11Z,btc-updown-5m-1773124800,btc-up-or-down-5m,BTC,5m,up_down,,Down
2026-03-10T07:01:11Z,btc-updown-15m-1773124200,btc-up-or-down-15m,BTC,15m,up_down,,Down
2026-03-10T07:01:11Z,xrp-updown-15m-1773124200,xrp-up-or-down-15m,XRP,15m,up_down,,Down
2026-03-10T07:01:11Z,eth-updown-15m-1773124200,eth-up-or-down-15m,ETH,15m,up_down,,Down
2026-03-10T07:01:11Z,xrp-updown-5m-1773125100,xrp-up-or-down-5m,XRP,5m,up_down,,Up
2026-03-10T07:01:11Z,eth-updown-5m-1773125100,eth-up-or-down-5m,ETH,5m,up_down,,Down
2026-03-10T07:01:11Z,sol-updown-5m-1773125100,sol-up-or-down-5m,SOL,5m,up_down,,Down
2026-03-10T07:01:11Z,btc-updown-5m-1773125100,btc-up-or-down-5m,BTC,5m,up_down,,Up
2026-03-10T07:01:11Z,btc-updown-5m-1773125400,btc-up-or-down-5m,BTC,5m,up_down,,Down
2026-03-10T07:01:11Z,sol-updown-5m-1773125400,sol-up-or-down-5m,SOL,5m,up_down,,Down
2026-03-10T07:01:11Z,eth-updown-5m-1773125400,eth-up-or-down-5m,ETH,5m,up_down,,Down
2026-03-10T07:01:11Z,xrp-updown-5m-1773125400,xrp-up-or-down-5m,XRP,5m,up_down,,Down
2026-03-10T07:01:11Z,xrp-up-or-down-march-10-12am-et,xrp-up-or-down-hourly,XRP,1h,up_down,,Up
2026-03-10T07:01:11Z,xrp-updown-5m-1773122400,xrp-up-or-down-5m,XRP,5m,up_down,,Down
2026-03-10T07:01:11Z,btc-updown-5m-1773122400,btc-up-or-down-5m,BTC,5m,up_down,,Down
2026-03-10T07:01:11Z,eth-updown-5m-1773122400,eth-up-or-down-5m,ETH,5m,up_down,,Down
2026-03-10T07:01:11Z,eth-updown-5m-1773122700,eth-up-or-down-5m,ETH,5m,up_down,,Down
2026-03-10T07:01:11Z,xrp-updown-5m-1773122700,xrp-up-or-down-5m,XRP,5m,up_down,,Up
2026-03-10T07:04:20Z,btc-updown-15m-1773125100,btc-up-or-down-15m,BTC,15m,up_down,,Down
2026-03-10T07:04:20Z,eth-updown-15m-1773125100,eth-up-or-down-15m,ETH,15m,up_down,,Down
2026-03-10T07:04:20Z,xrp-updown-15m-1773125100,xrp-up-or-down-15m,XRP,15m,up_down,,Down
2026-03-10T07:04:20Z,eth-updown-5m-1773125700,eth-up-or-down-5m,ETH,5m,up_down,,Up
2026-03-10T07:04:20Z,sol-updown-5m-1773125700,sol-up-or-down-5m,SOL,5m,up_down,,Up
2026-03-10T07:04:20Z,xrp-updown-5m-1773125700,xrp-up-or-down-5m,XRP,5m,up_down,,Down
2026-03-10T07:04:20Z,sol-updown-15m-1773125100,sol-up-or-down-15m,SOL,15m,up_down,,Down
2026-03-10T07:04:20Z,btc-updown-5m-1773125700,btc-up-or-down-5m,BTC,5m,up_down,,Up
2026-03-10T07:04:20Z,btc-updown-5m-1773122700,btc-up-or-down-5m,BTC,5m,up_down,,Up
2026-03-10T07:04:20Z,sol-updown-5m-1773122700,sol-up-or-down-5m,SOL,5m,up_down,,Up
2026-03-10T07:04:20Z,btc-updown-15m-1773123300,btc-up-or-down-15m,BTC,15m,up_down,,Up
2026-03-10T07:04:20Z,xrp-updown-5m-1773123900,xrp-up-or-down-5m,XRP,5m,up_down,,Up
2026-03-10T07:04:20Z,eth-updown-15m-1773123300,eth-up-or-down-15m,ETH,15m,up_down,,Up
2026-03-10T07:04:20Z,sol-updown-15m-1773123300,sol-up-or-down-15m,SOL,15m,up_down,,Up
2026-03-10T07:09:14Z,eth-updown-5m-1773126000,eth-up-or-down-5m,ETH,5m,up_down,,Down
2026-03-10T07:09:14Z,xrp-updown-5m-1773126000,xrp-up-or-down-5m,XRP,5m,up_down,,Down
2026-03-10T07:09:14Z,sol-updown-5m-1773126000,sol-up-or-down-5m,SOL,5m,up_down,,Down
2026-03-10T07:09:14Z,btc-updown-5m-1773126000,btc-up-or-down-5m,BTC,5m,up_down,,Down
2026-03-10T07:09:14Z,xrp-updown-15m-1773123300,xrp-up-or-down-15m,XRP,15m,up_down,,Up
2026-03-10T07:09:14Z,sol-updown-5m-1773123900,sol-up-or-down-5m,SOL,5m,up_down,,Up
2026-03-10T07:09:14Z,eth-updown-5m-1773123900,eth-up-or-down-5m,ETH,5m,up_down,,Up
2026-03-10T07:09:14Z,btc-updown-5m-1773123900,btc-up-or-down-5m,BTC,5m,up_down,,Up
2026-03-10T07:09:14Z,xrp-updown-5m-1773124200,xrp-up-or-down-5m,XRP,5m,up_down,,Down
2026-03-10T07:09:14Z,eth-updown-5m-1773124200,eth-up-or-down-5m,ETH,5m,up_down,,Down
2026-03-10T07:10:18Z,btc-updown-5m-1773124200,btc-up-or-down-5m,BTC,5m,up_down,,Down
2026-03-10T07:10:18Z,sol-updown-5m-1773124200,sol-up-or-down-5m,SOL,5m,up_down,,Down
2026-03-10T07:10:18Z,xrp-updown-5m-1773124500,xrp-up-or-down-5m,XRP,5m,up_down,,Down
2026-03-10T07:10:18Z,btc-updown-5m-1773124500,btc-up-or-down-5m,BTC,5m,up_down,,Up
2026-03-10T07:10:18Z,sol-updown-5m-1773124500,sol-up-or-down-5m,SOL,5m,up_down,,Down
2026-03-10T07:10:18Z,eth-updown-5m-1773124500,eth-up-or-down-5m,ETH,5m,up_down,,Up
2026-03-10T07:12:25Z,btc-updown-5m-1773126300,btc-up-or-down-5m,BTC,5m,up_down,,Up
2026-03-10T07:12:25Z,sol-updown-5m-1773126300,sol-up-or-down-5m,SOL,5m,up_down,,Up
2026-03-10T07:12:25Z,xrp-updown-5m-1773126300,xrp-up-or-down-5m,XRP,5m,up_down,,Up
2026-03-10T07:12:25Z,eth-updown-5m-1773126300,eth-up-or-down-5m,ETH,5m,up_down,,Up
2026-03-10T07:17:40Z,eth-updown-5m-1773126600,eth-up-or-down-5m,ETH,5m,up_down,,Up
2026-03-10T07:17:40Z,xrp-updown-5m-1773126600,xrp-up-or-down-5m,XRP,5m,up_down,,Up
2026-03-10T07:17:40Z,sol-updown-15m-1773126000,sol-up-or-down-15m,SOL,15m,up_down,,Up
2026-03-10T07:17:40Z,sol-updown-5m-1773126600,sol-up-or-down-5m,SOL,5m,up_down,,Up
2026-03-10T07:17:40Z,btc-updown-15m-1773126000,btc-up-or-down-15m,BTC,15m,up_down,,Up
2026-03-10T07:17:40Z,btc-updown-5m-1773126600,btc-up-or-down-5m,BTC,5m,up_down,,Up
2026-03-10T07:17:40Z,xrp-updown-15m-1773126000,xrp-up-or-down-15m,XRP,15m,up_down,,Up
2026-03-10T07:17:40Z,eth-updown-15m-1773126000,eth-up-or-down-15m,ETH,15m,up_down,,Up
2026-03-10T07:21:56Z,sol-updown-5m-1773126900,sol-up-or-down-5m,SOL,5m,up_down,,Up
2026-03-10T07:21:56Z,btc-updown-5m-1773126900,btc-up-or-down-5m,BTC,5m,up_down,,Up
2026-03-10T07:21:56Z,xrp-updown-5m-1773126900,xrp-up-or-down-5m,XRP,5m,up_down,,Up
2026-03-10T07:21:56Z,eth-updown-5m-1773126900,eth-up-or-down-5m,ETH,5m,up_down,,Up
2026-03-10T07:22:59Z,xrp-up-or-down-march-10-1am-et,xrp-up-or-down-hourly,XRP,1h,up_down,,Up
2026-03-10T07:22:59Z,bitcoin-up-or-down-march-10-1am-et,btc-up-or-down-hourly,BTC,1h,up_down,,Down
2026-03-10T07:24:02Z,ethereum-up-or-down-march-10-1am-et,eth-up-or-down-hourly,ETH,1h,up_down,,Down
2026-03-10T07:27:11Z,sol-updown-5m-1773127200,sol-up-or-down-5m,SOL,5m,up_down,,Up
2026-03-10T07:27:11Z,eth-updown-5m-1773127200,eth-up-or-down-5m,ETH,5m,up_down,,Up
2026-03-10T07:27:11Z,xrp-updown-5m-1773127200,xrp-up-or-down-5m,XRP,5m,up_down,,Up
2026-03-10T07:27:11Z,btc-updown-5m-1773127200,btc-up-or-down-5m,BTC,5m,up_down,,Up
2026-03-10T07:32:28Z,eth-updown-15m-1773126900,eth-up-or-down-15m,ETH,15m,up_down,,Up
2026-03-10T07:32:28Z,sol-updown-15m-1773126900,sol-up-or-down-15m,SOL,15m,up_down,,Up
2026-03-10T07:32:28Z,btc-updown-15m-1773126900,btc-up-or-down-15m,BTC,15m,up_down,,Up
2026-03-10T07:32:28Z,sol-updown-5m-1773127500,sol-up-or-down-5m,SOL,5m,up_down,,Down
2026-03-10T07:32:28Z,eth-updown-5m-1773127500,eth-up-or-down-5m,ETH,5m,up_down,,Down
2026-03-10T07:32:28Z,btc-updown-5m-1773127500,btc-up-or-down-5m,BTC,5m,up_down,,Down
2026-03-10T07:32:28Z,xrp-updown-5m-1773127500,xrp-up-or-down-5m,XRP,5m,up_down,,Down
2026-03-10T07:32:28Z,xrp-updown-15m-1773126900,xrp-up-or-down-15m,XRP,15m,up_down,,Up
2026-03-10T07:37:44Z,sol-updown-5m-1773127800,sol-up-or-down-5m,SOL,5m,up_down,,Up
2026-03-10T07:37:44Z,btc-updown-5m-1773127800,btc-up-or-down-5m,BTC,5m,up_down,,Up
2026-03-10T07:37:44Z,eth-updown-5m-1773127800,eth-up-or-down-5m,ETH,5m,up_down,,Down
2026-03-10T07:37:44Z,xrp-updown-5m-1773127800,xrp-up-or-down-5m,XRP,5m,up_down,,Down
2026-03-10T07:41:56Z,eth-updown-5m-1773128100,eth-up-or-down-5m,ETH,5m,up_down,,Down
2026-03-10T07:41:56Z,sol-updown-5m-1773128100,sol-up-or-down-5m,SOL,5m,up_down,,Down
2026-03-10T07:41:56Z,btc-updown-5m-1773128100,btc-up-or-down-5m,BTC,5m,up_down,,Down
2026-03-10T07:41:56Z,xrp-updown-5m-1773128100,xrp-up-or-down-5m,XRP,5m,up_down,,Up
2026-03-10T07:47:12Z,btc-updown-5m-1773128400,btc-up-or-down-5m,BTC,5m,up_down,,Down
2026-03-10T07:47:12Z,btc-updown-15m-1773127800,btc-up-or-down-15m,BTC,15m,up_down,,Up
2026-03-10T07:47:12Z,xrp-updown-15m-1773127800,xrp-up-or-down-15m,XRP,15m,up_down,,Up
2026-03-10T07:47:12Z,sol-updown-15m-1773127800,sol-up-or-down-15m,SOL,15m,up_down,,Up
2026-03-10T07:47:12Z,eth-updown-15m-1773127800,eth-up-or-down-15m,ETH,15m,up_down,,Down
2026-03-10T07:47:12Z,xrp-updown-5m-1773128400,xrp-up-or-down-5m,XRP,5m,up_down,,Up
2026-03-10T07:47:12Z,eth-updown-5m-1773128400,eth-up-or-down-5m,ETH,5m,up_down,,Up
2026-03-10T07:47:12Z,sol-updown-5m-1773128400,sol-up-or-down-5m,SOL,5m,up_down,,Down
2026-03-10T07:52:27Z,xrp-updown-5m-1773128700,xrp-up-or-down-5m,XRP,5m,up_down,,Up
2026-03-10T07:52:27Z,eth-updown-5m-1773128700,eth-up-or-down-5m,ETH,5m,up_down,,Up
2026-03-10T07:52:27Z,sol-updown-5m-1773128700,sol-up-or-down-5m,SOL,5m,up_down,,Up
2026-03-10T07:52:27Z,btc-updown-5m-1773128700,btc-up-or-down-5m,BTC,5m,up_down,,Up
2026-03-10T07:57:43Z,xrp-updown-5m-1773129000,xrp-up-or-down-5m,XRP,5m,up_down,,Down
2026-03-10T07:57:43Z,btc-updown-5m-1773129000,btc-up-or-down-5m,BTC,5m,up_down,,Down
2026-03-10T07:57:43Z,eth-updown-5m-1773129000,eth-up-or-down-5m,ETH,5m,up_down,,Down
2026-03-10T07:57:43Z,sol-updown-5m-1773129000,sol-up-or-down-5m,SOL,5m,up_down,,Down
2026-03-10T08:02:57Z,sol-updown-5m-1773129300,sol-up-or-down-5m,SOL,5m,up_down,,Up
2026-03-10T08:02:57Z,btc-updown-4h-1773115200,btc-up-or-down-4h,BTC,4h,up_down,,Up
2026-03-10T08:02:57Z,sol-updown-4h-1773115200,sol-up-or-down-4h,SOL,4h,up_down,,Up
2026-03-10T08:02:57Z,xrp-updown-5m-1773129300,xrp-up-or-down-5m,XRP,5m,up_down,,Up
2026-03-10T08:02:57Z,eth-updown-5m-1773129300,eth-up-or-down-5m,ETH,5m,up_down,,Up
2026-03-10T08:02:57Z,xrp-updown-4h-1773115200,xrp-up-or-down-4h,XRP,4h,up_down,,Up
2026-03-10T08:02:57Z,eth-updown-15m-1773128700,eth-up-or-down-15m,ETH,15m,up_down,,Up
2026-03-10T08:02:57Z,sol-updown-15m-1773128700,sol-up-or-down-15m,SOL,15m,up_down,,Up
2026-03-10T08:02:57Z,btc-updown-15m-1773128700,btc-up-or-down-15m,BTC,15m,up_down,,Up
2026-03-10T08:02:57Z,xrp-updown-15m-1773128700,xrp-up-or-down-15m,XRP,15m,up_down,,Up
2026-03-10T08:02:57Z,btc-updown-5m-1773129300,btc-up-or-down-5m,BTC,5m,up_down,,Up
2026-03-10T08:02:57Z,eth-updown-4h-1773115200,eth-up-or-down-4h,ETH,4h,up_down,,Up
2026-03-10T08:07:07Z,btc-updown-5m-1773129600,btc-up-or-down-5m,BTC,5m,up_down,,Up
2026-03-10T08:07:07Z,xrp-updown-5m-1773129600,xrp-up-or-down-5m,XRP,5m,up_down,,Up
2026-03-10T08:07:07Z,sol-updown-5m-1773129600,sol-up-or-down-5m,SOL,5m,up_down,,Up
2026-03-10T08:07:07Z,eth-updown-5m-1773129600,eth-up-or-down-5m,ETH,5m,up_down,,Up
2026-03-10T08:12:23Z,xrp-updown-5m-1773129900,xrp-up-or-down-5m,XRP,5m,up_down,,Up
2026-03-10T08:12:23Z,sol-updown-5m-1773129900,sol-up-or-down-5m,SOL,5m,up_down,,Up
2026-03-10T08:12:23Z,eth-updown-5m-1773129900,eth-up-or-down-5m,ETH,5m,up_down,,Up
2026-03-10T08:12:23Z,btc-updown-5m-1773129900,btc-up-or-down-5m,BTC,5m,up_down,,Up
2026-03-10T08:17:39Z,sol-updown-15m-1773129600,sol-up-or-down-15m,SOL,15m,up_down,,Up
2026-03-10T08:17:39Z,eth-updown-5m-1773130200,eth-up-or-down-5m,ETH,5m,up_down,,Down
2026-03-10T08:17:39Z,btc-updown-15m-1773129600,btc-up-or-down-15m,BTC,15m,up_down,,Up
2026-03-10T08:17:39Z,eth-updown-15m-1773129600,eth-up-or-down-15m,ETH,15m,up_down,,Up
2026-03-10T08:17:39Z,xrp-updown-5m-1773130200,xrp-up-or-down-5m,XRP,5m,up_down,,Down
2026-03-10T08:17:39Z,xrp-updown-15m-1773129600,xrp-up-or-down-15m,XRP,15m,up_down,,Up
2026-03-10T08:17:39Z,btc-updown-5m-1773130200,btc-up-or-down-5m,BTC,5m,up_down,,Down
